latitude,longitude,pollutant_min,pollutant_max,pollutant_avg,city,PCA1,PCA2,Cluster,Outlier
0.7008337592075226,2.7102764247255355,-0.6577054859701419,-0.7583107227445313,-0.724273056958697,Nalbari,-1.031051690217909,2.833493374065822,1,1
0.7008337592075226,2.7102764247255355,-0.6873966672904978,-0.7481167250526992,-0.6918561359336012,Nalbari,-1.0226099282884207,2.83260443596425,1,1
0.41332589325722313,2.995839294163232,0.23302995364053364,-0.1772528543101053,-0.09214309696932729,Silchar,0.05533194436075432,2.7795404915430257,1,1
0.41332589325722313,2.995839294163232,0.20333877232017777,-0.3607448127630819,-0.173185399532067,Silchar,-0.1096442869903366,2.8014313437704135,1,1
0.41332589325722313,2.995839294163232,-0.7764702112515653,-0.7685047204363633,-0.7728984384963409,Silchar,-1.2071379989204631,2.9490997927304887,1,1
0.7968783622095312,3.3835523740895406,-0.6577054859701419,-0.2893868289202577,-0.4163123072202861,Sivasagar,-0.5726761475241394,3.4015968228527163,1,1
0.7968783622095312,3.3835523740895406,-0.5983231233294302,-0.7175347319772031,-0.6756476754210532,Sivasagar,-0.929125531487425,3.448114299815835,1,1
0.6474788633764811,1.8712131289963796,0.6783976734458714,0.4038050141243206,0.45894456045730275,Araria,1.0076063545158813,1.8132960871866117,1,1
0.6474788633764811,1.8712131289963796,-0.7170878486108536,-0.2995808266120897,-0.5459799913206697,Araria,-0.7107212286400065,2.0437622017844683,1,1
-1.0595520428410807,0.42676732241722254,-0.21233776616480413,-0.6155947550588827,-0.4973546097830258,Vijayawada,-1.028358916405629,-0.06143750769840818,0,1
-1.0642395108435352,0.4305551243438766,0.5299417668440921,-0.24861083815292953,-0.011100794406587584,Vijayawada,-0.14740839867688027,-0.17906155560969012,0,1
-1.0562439941833428,0.4383223397238521,0.20333877232017777,-0.24861083815292953,-0.18939386004461495,Vijayawada,-0.4228715697369255,-0.13097902350538224,0,1
-1.0562439941833428,0.4383223397238521,0.5002505855237362,2.320276580188743,0.34548533686946714,Vijayawada,1.4781135261018485,-0.3850347296366729,2,1
-0.8492655496304158,0.996499350638745,-0.47955839804800676,-0.1466708612346092,-0.38389538619519026,Visakhapatnam,-0.7937935708186086,0.5086614463877218,1,1
0.8174335932484098,3.1820593778212016,0.0,0.0,0.0,Naharlagun,0.18795982731035663,3.1375294080871523,1,1
0.8174335932484098,3.1820593778212016,-0.6577054859701419,-0.7685047204363633,-0.724273056958697,Naharlagun,-1.0100938127959256,3.2971582248149383,1,1
0.4884147256089275,1.7732632116220561,-0.00449949692231318,0.06740309029386352,0.19960919225653567,Bhagalpur,0.2635383586728572,1.745569672934288,1,1
0.4884147256089275,1.7732632116220561,-0.5983231233294302,-0.5340427735242265,-0.5621884518332176,Bhagalpur,-0.8286247271928953,1.8905768393058004,1,1
0.48019948943683527,1.4628860177943235,0.5002505855237362,0.6382669610364574,0.7993222312208095,Bihar Sharif,1.19828575954968,1.350776155304739,1,1
0.48019948943683527,1.4628860177943235,-0.5389407606887185,-0.7277287296690351,-0.6756476754210532,Bihar Sharif,-0.9696108959611581,1.6383737814738963,1,1
0.5446336128788308,1.1368135237490808,-0.5389407606887185,-0.7277287296690351,-0.6594392149085052,Buxar,-0.9402537682648802,1.3892677819466912,1,1
0.5446336128788308,1.1368135237490808,-0.15295540352409243,-0.5442367712160585,-0.4163123072202861,Buxar,-0.49118894063374885,1.3288793905360705,1,1
0.5825215872437833,1.3006935563440323,0.6190153108051597,0.13876107413668776,0.377902257894563,Chhapra,0.7691332596773375,1.3215206250614024,1,1
-1.4274188122167037,0.05406268908205389,0.0,0.0,0.0,Kadapa,-0.37893682572256826,-0.6622901500331573,0,1
-1.4274188122167037,0.05406268908205389,0.0,0.0,0.0,Kadapa,-0.37893682572256826,-0.6622901500331573,0,1
-0.9794122017229733,0.6672470738365316,0.0,0.0,0.0,Rajamahendravaram,-0.2657008182481926,0.08653742840827777,0,1
-1.5686382442093971,0.16477898762337087,-0.2717201288055158,-0.1772528543101053,-0.27043616260735465,Tirumala,-0.8174754572688151,-0.5840334301571473,0,1
-1.5686382442093971,0.16477898762337087,-0.7764702112515653,-0.8092807112036914,-0.7891068990088888,Tirumala,-1.7391112101909678,-0.4610502797327679,0,1
-1.5783387629671852,0.17725058182625697,-0.6873966672904978,-0.7888927158200273,-0.7566899779837929,Tirupati,-1.6640543276423876,-0.4657281339914926,0,1
-1.5783387629671852,0.17725058182625697,0.054882865718398524,-0.5238487758323944,-0.35147846517009435,Tirupati,-0.8853708881368759,-0.570740175565702,0,1
0.5676657950845998,1.4062321745353583,-0.7170878486108536,-0.7481167250526992,-0.740481517471245,Hajipur,-1.0900095260039342,1.6527693444404996,1,1
0.5433126314641188,1.892075834132563,-0.7764702112515653,-0.8194747088955234,-0.8053153595214367,Katihar,-1.2098062941127543,2.072277126496002,1,1
0.5433126314641188,1.892075834132563,-0.5092495793683627,-0.6257887527507148,-0.5621884518332176,Katihar,-0.818658696033286,2.0200363048688588,1,1
0.6371059531778706,1.9731713826364479,-0.628014304649786,-0.7481167250526992,-0.708064596446149,Kishanganj,-1.010364906393005,2.1649056959688515,1,1
0.8538409565096082,1.2558575540264107,-0.33110249144622755,-0.6563707458262109,-0.5459799913206697,Manguraha,-0.6429126591768781,1.6157924856242933,1,1
0.5437613956895151,1.2835511048072996,-0.00449949692231318,-0.31996882199575377,-0.27043616260735465,Arrah,-0.20409164956268996,1.415844893985542,1,1
0.5437613956895151,1.2835511048072996,-0.6577054859701419,-0.7481167250526992,-0.708064596446149,Arrah,-1.0447813894866,1.5287756649214783,1,1
0.5437613956895151,1.2835511048072996,-0.5983231233294302,-0.7379227273608672,-0.6918561359336012,Arrah,-0.9979595816091122,1.5223774803994061,1,1
0.40074841658978144,1.2210023645146684,-0.5983231233294302,-0.7481167250526992,-0.6918561359336012,Aurangabad,-1.0410021090781,1.3984427592313153,1,1
0.40074841658978144,1.2210023645146684,-0.628014304649786,-0.3097748243039217,-0.27043616260735465,Aurangabad,-0.569696201013109,1.3371736467664797,1,1
0.764198592866465,1.253288275072106,0.6783976734458714,0.22031305567134402,0.394110718407111,Bettiah,0.9043899419455956,1.3592674526507051,1,1
0.6341196683809306,2.8020442383383073,0.054882865718398524,-0.19764084969376935,-0.027309254919135526,Byrnihat,0.046132322298370915,2.7329952689728434,1,1
0.6574851776974758,2.7653189119037846,-0.7764702112515653,-0.7583107227445313,-0.7891068990088888,Guwahati,-1.1439558970123638,2.872839478549992,1,1
0.6574851776974758,2.7653189119037846,-0.7764702112515653,-0.4830727850650663,-0.46493768875792996,Guwahati,-0.8037657908271182,2.828648777560961,1,1
0.6834569121184699,2.9725174340600464,-0.6873966672904978,-0.7888927158200273,-0.7566899779837929,Nagaon,-1.0896578188037314,3.0568673008693596,1,1
0.5825215872437833,1.3006935563440323,-0.7170878486108536,-0.7379227273608672,-0.7566899779837929,Chhapra,-1.0887518872877846,1.5699540892366357,1,1
0.5825215872437833,1.3006935563440323,-0.21233776616480413,-0.6155947550588827,-0.4973546097830258,Chhapra,-0.6008997746737352,1.504071193583742,1,1
0.4075051912321978,1.354328612640852,0.0,0.0,0.0,Gaya,0.09579835441776538,1.3649639973412944,1,1
-1.0632863331420734,0.41075064124019905,0.0,0.0,0.0,Amaravati,-0.2856195535176402,-0.17529808497994578,0,1
-1.6512542016668235,0.11169396168915106,0.0,0.0,0.0,Chittoor,-0.43880272592108394,-0.7239481418392283,0,1
0.4069550931494542,1.3528580468141964,-0.36079367276658336,-0.666564743518043,-0.5621884518332176,Gaya,-0.7931909635996057,1.4813587574987515,1,1
0.7335071341266368,1.3335061248690576,-0.7170878486108536,-0.7990867135118593,-0.7728984384963409,Motihari,-1.0924918893233626,1.6788558134840896,1,1
0.7335071341266368,1.3335061248690576,-0.7467790299312095,-0.7990867135118593,-0.7891068990088888,Motihari,-1.1177203248763188,1.6822599007196117,1,1
0.5107531128159241,1.6643019483277608,0.3221034976016012,0.6790429518037855,0.4913614814823986,Munger,0.9547179565314523,1.57150018744753,1,1
0.641775570080126,1.4382860456396167,-0.5686319420090743,-0.4728787873732343,-0.5459799913206697,Muzaffarpur,-0.7255605451193599,1.6711549308277855,1,1
0.641775570080126,1.4382860456396167,-0.6873966672904978,-0.7379227273608672,-0.740481517471245,Muzaffarpur,-1.0490573594345294,1.7140871710281615,1,1
0.641775570080126,1.4382860456396167,-0.7170878486108536,-0.7685047204363633,-0.7566899779837929,Muzaffarpur,-1.091359550835363,1.719788549881317,1,1
0.6463785783995504,1.4313141654888015,0.6487064921255156,-0.13647686354277716,0.03752458713105624,Muzaffarpur,0.4512684581837889,1.5084961666224386,1,1
0.6463785783995504,1.4313141654888015,-0.6577054859701419,-0.707340734285371,-0.708064596446149,Muzaffarpur,-0.9961454456621018,1.7035102894909353,1,1
0.6463785783995504,1.4313141654888015,-0.7764702112515653,-0.8194747088955234,-0.8053153595214367,Muzaffarpur,-1.1783155896715793,1.7279015486740454,1,1
0.6429265663914523,1.4312469540609838,-0.5092495793683627,-0.3097748243039217,-0.1407684785069711,Muzaffarpur,-0.36916960264026294,1.6195808552815805,1,1
1.4625970440148364,-0.37726812286407074,-0.5983231233294302,1.392622790232028,1.7394129409485903,Chandigarh,1.8490810978905083,0.21641150324330177,2,1
1.4654203598124496,-0.37997068763857667,0.6487064921255156,0.6076849679609613,0.5399868630200424,Chandigarh,1.389369399309113,0.2678728001646939,1,1
1.4654203598124496,-0.37997068763857667,-0.4201760354072951,-0.1466708612346092,-0.3190615441449985,Chandigarh,-0.09855428286615325,0.46707428217756136,1,1
1.4654203598124496,-0.37997068763857667,-0.6873966672904978,-0.7685047204363633,-0.740481517471245,Chandigarh,-0.831323929770798,0.5644104784882518,1,1
1.4654203598124496,-0.37997068763857667,-0.6577054859701419,-0.707340734285371,-0.6918561359336012,Chandigarh,-0.7532953521666519,0.55406030037443,1,1
1.4598069436971952,-0.3850751344842019,-0.36079367276658336,0.7198189425711137,0.2158176527690836,Chandigarh,0.7233326447915347,0.3515588183866163,1,1
1.4598069436971952,-0.3850751344842019,-0.7467790299312095,0.04701509491019945,0.23202611328163153,Chandigarh,0.15030876643784125,0.4298918145351018,1,1
-0.23205887562709152,0.5784851186719067,-0.7764702112515653,-0.666564743518043,-0.6432307543959573,Bhilai,-1.2248724830309254,0.5363987030967045,1,1
-0.23370082159960692,0.5844661356115161,-0.628014304649786,-0.6563707458262109,-0.6432307543959573,Bhilai,-1.140160020090967,0.5288105430495661,1,1
0.5503115061022659,1.378388703527008,-0.21233776616480413,-0.06511887969995292,-0.3190615441449985,Patna,-0.2002248129851592,1.500493050366527,1,1
0.5498214445555148,1.3724841206359506,3.261530448316831,4.267330139328662,3.976180491680206,Patna,6.5505023173823655,0.5974414541960297,2,-1
0.5498214445555148,1.3724841206359506,0.08457404703875437,-0.3097748243039217,-0.09214309696932729,Patna,-0.0473017976075939,1.4748153174677332,1,1
0.5088987298698984,1.80031349513484,0.7971623987272948,-0.22822284276926547,0.102358429181248,Purnia,0.47707776374821087,1.7480581472665249,1,1
0.4496551024478998,1.4427815468422438,-0.628014304649786,-0.7583107227445313,-0.724273056958697,Rajgir,-1.0702863831397897,1.6184593655726243,1,1
0.4496551024478998,1.4427815468422438,1.569133113056547,0.18973106259584793,0.6048207050702342,Rajgir,1.400514800484916,1.285934839425219,1,1
0.6023320988020293,1.6893171489776226,-0.6873966672904978,-0.7888927158200273,-0.7566899779837929,Saharsa,-1.099566694984759,1.915009360712403,1,1
1.100213315555006,-0.29179022081686684,3.024000997753984,3.492586314749427,4.10584817578059,Delhi,6.226329091459703,-0.4913933157301832,2,-1
1.100213315555006,-0.29179022081686684,-0.09357304088338073,0.7911769264139379,0.394110718407111,Delhi,0.912698509799825,0.21475674409197568,1,1
1.0603033000004691,-0.30689354669802754,0.8862359426883624,0.32225303258966437,0.28065149481927537,Delhi,1.099941966886135,0.1518965331105455,1,1
1.1145686197039388,-0.31928773826662304,4.924236602256758,3.7066602662778996,5.208023490633849,Delhi,8.0018250709616,-0.7465172781140806,2,-1
1.1055898537874227,-0.28768588085939517,6.230648580352415,3.2887063609127862,4.446225846544096,Delhi,8.027174039028983,-0.7352360482827537,2,-1
1.1055898537874227,-0.28768588085939517,-0.7764702112515653,-0.4219087989140741,-0.4811461492704779,Delhi,-0.6325418930959489,0.4268178487697783,1,1
1.0746035588165503,-0.2724377303540124,3.024000997753984,3.523168307824923,3.6520112814292474,Delhi,5.97530123122808,-0.4568711207405736,2,-1
0.5480159079035652,1.3636325103522966,2.2817214647450874,1.137772847936227,1.6097452568482067,Patna,2.916477297579214,1.0692308091039338,2,1
0.5480159079035652,1.3636325103522966,-0.06388185956302488,0.016433101834703347,-0.2542277020948067,Patna,-0.03835417192433209,1.4647148642646706,1,1
0.5490775599024534,1.4022858193344376,1.4800595690954794,1.2804888156218754,1.0748660599341247,Patna,2.2589612386690705,1.191184536109068,2,1
0.5522445759874764,1.3823687486666854,0.20333877232017777,-0.19764084969376935,-0.011100794406587584,Patna,0.12609511767276935,1.461288464774072,1,1
0.5522445759874764,1.3823687486666854,0.35179467892195704,-0.2995808266120897,-0.07593463645677935,Patna,0.11138793934516915,1.4625074517155545,1,1
0.5538932716297194,1.385488015871166,0.3221034976016012,1.2499068225463794,0.4103191789196589,Patna,1.2407544885458663,1.3165634008469482,1,1
-0.22443174883567854,0.660716152871594,0.2924123162812453,-0.16705885661827327,0.03752458713105624,Raipur,0.019459263877311762,0.44365372571101747,1,1
-0.22443174883567854,0.660716152871594,-0.4201760354072951,-0.5850127619833867,-0.5621884518332176,Raipur,-0.9406066166249573,0.572032937817587,1,1
-0.07726057353266931,1.0045429856493449,-0.7170878486108536,0.18973106259584793,0.36169379738201507,Tumidih,-0.09958160588249758,0.8373321246186647,1,1
1.0917302240684876,-0.263544576164629,4.567942426412488,4.267330139328662,6.115697279336534,Delhi,8.639733151604771,-0.7912221167768887,2,-1
1.0917302240684876,-0.263544576164629,0.9753094866494298,1.2397128248545475,1.0748660599341247,Delhi,2.1247907369908865,0.07149753495514408,2,1
-0.22683392076690975,0.598189521601269,-0.5686319420090743,-0.676758741209875,-0.6432307543959573,Bhilai,-1.1180417315133342,0.5410757816517157,1,1
-0.0733821333772854,0.7516935162963252,0.3221034976016012,0.2916710395141683,0.2158176527690836,Bilaspur,0.4332822166431228,0.547128256623181,1,1
